district_id,district_name,state_name,current_coverage,sarath_coverage,proposed_coverage,current_sensors,sarath_sensors,proposed_sensors
264,Rajasthan_District_2,Rajasthan,28.249477207700373,67.98937584722037,62.92965070525173,2,7,7
265,Rajasthan_District_3,Rajasthan,24.256063631055945,62.59440471717375,75.74959067324322,1,7,10
266,Rajasthan_District_4,Rajasthan,10.893715487331587,51.328255543785694,88.5197315341827,0,6,9
267,Rajasthan_District_5,Rajasthan,24.399973107303463,33.325055695789686,72.46716516239229,0,7,6
268,Rajasthan_District_6,Rajasthan,15.680706775348284,35.94986050961304,73.27776671724669,0,4,11
269,Rajasthan_District_7,Rajasthan,22.536352365781607,38.87316051600362,82.76060980656462,4,7,9
270,Rajasthan_District_8,Rajasthan,14.097319094454189,59.6727935879099,90.12549309722577,0,7,6
271,Rajasthan_District_9,Rajasthan,0.001964953585398277,37.32189664781782,83.70254624177957,0,5,5
272,Rajasthan_District_10,Rajasthan,4.686185723687215,32.997457378074984,85.59541808832564,2,7,8
273,Rajasthan_District_11,Rajasthan,15.516080826386789,60.808816328865944,90.9962545750716,1,3,10
274,Rajasthan_District_12,Rajasthan,28.683945086540238,40.47375962880703,95.87189043837444,0,3,5
275,Rajasthan_District_13,Rajasthan,26.78080564458121,26.461860944435532,98.05813133430948,1,2,8
276,Rajasthan_District_14,Rajasthan,0.21088526604089441,23.14509922053756,68.06724703242644,1,3,11
277,Rajasthan_District_15,Rajasthan,32.45806036983694,26.465387512556337,67.10043871069101,0,6,10
278,Rajasthan_District_16,Rajasthan,17.31774212760542,29.673120549922427,80.7762094664078,4,3,10
279,Rajasthan_District_17,Rajasthan,8.923210404349962,50.15955284146658,87.26375431764384,3,4,6
280,Rajasthan_District_18,Rajasthan,39.04304363991017,68.52328591401985,83.99706020466223,4,5,7
281,Rajasthan_District_19,Rajasthan,4.86692928474699,25.481403209591523,79.53344465311845,0,4,9
282,Rajasthan_District_20,Rajasthan,11.607487757381536,41.20816819595295,69.74150445806286,3,5,9
283,Rajasthan_District_21,Rajasthan,31.85445052818372,48.83418699919973,96.68190063695651,4,7,8
284,Rajasthan_District_22,Rajasthan,25.03040226722685,53.31590277590736,62.895529088560124,1,5,11
285,Rajasthan_District_23,Rajasthan,2.329709412173848,69.76395176287923,92.64179385027775,4,4,9
286,Rajasthan_District_24,Rajasthan,22.37131243302908,31.75521787975856,73.9122920423818,3,2,11
287,Rajasthan_District_25,Rajasthan,12.187112934989868,61.172141846457244,93.78066222377456,4,5,7
288,Rajasthan_District_26,Rajasthan,0.406640152517741,30.33678140262963,99.7159253362486,4,2,7
289,Rajasthan_District_27,Rajasthan,32.38816508943502,40.53168855571613,66.4722190128648,0,2,9
290,Rajasthan_District_28,Rajasthan,28.481118646614462,33.43417516728284,80.51637754860431,1,3,5
291,Rajasthan_District_29,Rajasthan,15.602387550129478,35.86984522952278,78.48895434195154,1,7,7
292,Rajasthan_District_30,Rajasthan,27.897365430309364,54.314957788587684,67.77244952209098,0,2,8
293,Rajasthan_District_31,Rajasthan,20.630989478520515,20.13032411886212,68.30427692162223,2,4,9
294,Rajasthan_District_32,Rajasthan,6.0697038096583755,66.20331789022657,97.0761156687903,0,4,8
295,Rajasthan_District_33,Rajasthan,21.56321097427098,30.07830255652682,68.06791482312903,3,3,10
296,Karnataka_District_1,Karnataka,23.026162702307612,68.31383120739149,65.11639017456821,4,7,8
297,Karnataka_District_2,Karnataka,29.340197363885675,38.942177546015394,67.26856188795426,2,2,10
298,Karnataka_District_3,Karnataka,0.20917328642822586,52.208729966417565,78.83822828643468,1,3,10
299,Karnataka_District_4,Karnataka,18.115327057349518,32.26976009704266,90.71641545930176,1,4,10
300,Karnataka_District_5,Karnataka,29.781387613340232,24.696279964528234,81.81373105400849,0,3,11
301,Karnataka_District_6,Karnataka,3.071064446741927,57.431148755049456,95.3955234894851,4,6,6
302,Karnataka_District_7,Karnataka,19.568792743251887,23.42693700376755,87.3160816073726,3,2,9
303,Karnataka_District_8,Karnataka,24.29194066000459,32.07987410408266,77.75372764348069,0,3,10
304,Karnataka_District_9,Karnataka,20.408537906764842,54.27393554223242,80.49238981242478,4,3,5
305,Karnataka_District_10,Karnataka,5.398253812362275,25.996714724194064,81.78592861034551,3,6,7
306,Karnataka_District_11,Karnataka,19.383383380724016,29.601089323761542,71.90635093243863,2,6,8
307,Karnataka_District_12,Karnataka,2.478827822456342,58.184723516002535,81.41161866596332,0,5,5
308,Karnataka_District_13,Karnataka,13.835859624774876,37.114106950805606,80.97752783004131,0,5,7
309,Karnataka_District_14,Karnataka,22.943293447390985,22.675457776843082,99.3812425491484,1,6,5
310,Karnataka_District_15,Karnataka,9.61133949201811,46.900123122970484,76.44730937060018,2,5,6
311,Karnataka_District_16,Karnataka,4.842764239874091,65.03937119507759,98.48889468538432,2,5,10
312,Karnataka_District_17,Karnataka,36.42204793104118,21.467464744274093,82.84054244700039,3,6,7
313,Karnataka_District_18,Karnataka,5.795627406613422,43.61922781449772,87.53400125598358,3,5,6
314,Karnataka_District_19,Karnataka,14.865950510238154,57.16796861420566,96.9167853149226,1,2,8
315,Karnataka_District_20,Karnataka,0.13147669684742347,26.460747976890836,72.04536735262326,0,5,10
316,Karnataka_District_21,Karnataka,16.8939406213154,30.117215421240576,79.19800799000474,3,6,6
317,Karnataka_District_22,Karnataka,3.9820354815491887,54.398851028124724,99.26699601773925,2,7,6
318,Karnataka_District_23,Karnataka,39.12901792256231,28.127050310806872,70.05994494415016,2,4,11
319,Karnataka_District_24,Karnataka,18.534449727245942,55.503470691736794,79.1159781638406,2,7,7
320,Karnataka_District_25,Karnataka,29.313298009019174,41.57395315156765,69.03859925183845,3,2,8
321,Karnataka_District_26,Karnataka,13.32975792090406,20.336154521939992,90.27475759876442,0,2,11
322,Karnataka_District_27,Karnataka,20.892830469998906,24.603969020843387,79.55557567821708,2,6,9
323,Karnataka_District_28,Karnataka,33.781847687361115,67.00695902468124,96.92036736634944,3,4,8
324,Karnataka_District_29,Karnataka,34.981880824450556,53.27498463100455,71.03281439152373,4,6,10
325,Karnataka_District_30,Karnataka,1.9690762745135704,59.257475546089594,73.58521713759058,0,5,8
326,Karnataka_District_31,Karnataka,30.670172255330414,39.57173015461401,76.57469559733165,1,5,5
327,Gujarat_District_1,Gujarat,34.49433900948931,20.81204185039744,86.80555037164888,0,3,8
328,Gujarat_District_2,Gujarat,8.053910852935235,52.96179782263541,69.49343305485951,2,3,10
329,Gujarat_District_3,Gujarat,39.958108073201885,25.13256994306875,83.35424964391274,4,2,10
330,Gujarat_District_4,Gujarat,8.912230430943717,46.697728932496624,80.10446955979486,3,4,10
331,Gujarat_District_5,Gujarat,29.511811322225377,37.96489611874155,77.76964872823346,2,6,5
332,Gujarat_District_6,Gujarat,33.61717726917439,65.31985807329326,74.08018945703525,4,3,10
333,Gujarat_District_7,Gujarat,27.333104504093086,58.35198355044828,65.42563580371146,2,3,6
334,Gujarat_District_8,Gujarat,37.37879881921447,69.57680839685312,96.77676507412343,4,6,6
335,Gujarat_District_9,Gujarat,1.427127726717301,43.18916128269259,88.26918303245034,0,6,9
336,Gujarat_District_10,Gujarat,7.515097821081715,24.41939955838178,79.82549695542659,0,4,7
337,Gujarat_District_11,Gujarat,30.272584748855746,49.466425795661216,65.35332841690453,4,3,8
338,Gujarat_District_12,Gujarat,8.996153617879736,31.554439143089656,81.55211622123241,0,5,8
339,Gujarat_District_13,Gujarat,18.7781708866303,63.11650208131576,83.94363624930955,4,3,5
340,Gujarat_District_14,Gujarat,4.26476933943845,65.48335468241194,75.43555293143858,1,5,7
341,Gujarat_District_15,Gujarat,34.046898730145536,67.53205283969228,96.20440199287472,2,3,8
342,Gujarat_District_16,Gujarat,39.356293627279356,60.217481833150906,88.4354901708205,3,5,9
343,Gujarat_District_17,Gujarat,28.301092963066175,25.986705687960637,76.80868441687736,2,3,5
344,Gujarat_District_18,Gujarat,9.622329501935578,68.24069861683918,64.56599494193824,0,4,8
345,Gujarat_District_19,Gujarat,18.78450869109292,55.49658637843638,89.59027050896916,2,3,6
346,Gujarat_District_20,Gujarat,23.89593393203939,49.967859185899684,62.09856792357257,3,6,5
347,Gujarat_District_21,Gujarat,3.484346682921249,44.36116595294082,73.76354438637372,2,7,10
348,Gujarat_District_22,Gujarat,18.021536362702527,67.30686106176996,69.35065749415286,3,6,11
349,Gujarat_District_23,Gujarat,3.194021496522237,59.37227520293888,71.35799703346748,2,5,10
350,Gujarat_District_24,Gujarat,32.8917593300141,25.395588089674963,90.83633726202237,2,4,8
351,Gujarat_District_25,Gujarat,33.839324062994564,43.71622784858563,63.10114327224098,4,6,8
352,Gujarat_District_26,Gujarat,11.805278277291391,62.735939118018514,86.77691857487697,4,2,10
353,Gujarat_District_27,Gujarat,31.688429714546245,22.34958479663991,60.927945692555284,3,5,11
354,Gujarat_District_28,Gujarat,31.038797909433796,41.41634768074232,80.13238508046183,3,6,10
355,Gujarat_District_29,Gujarat,8.449878768152441,37.67021074848492,63.009713698572604,1,2,11
356,Gujarat_District_30,Gujarat,24.31742101659875,50.55058102515663,83.8725402073231,0,5,7
357,Gujarat_District_31,Gujarat,33.259316463912285,69.4731820823338,83.92992005514868,4,4,5
358,Gujarat_District_32,Gujarat,14.28583741953858,33.87899457494808,78.16644807567174,2,2,5
359,Gujarat_District_33,Gujarat,20.013372487208517,62.55312637715457,97.20694759389737,1,6,7
360,Andhra Pradesh_District_1,Andhra Pradesh,29.521467515255544,48.733560978628574,97.40239256063745,1,3,10
361,Andhra Pradesh_District_2,Andhra Pradesh,5.842038465812762,47.098920015316175,82.69550558455404,1,6,6
362,Andhra Pradesh_District_3,Andhra Pradesh,22.682452123651004,45.40464440902971,67.7358673480089,1,5,6
363,Andhra Pradesh_District_4,Andhra Pradesh,11.563023207494707,31.60578651909076,63.709317053663696,3,3,9
364,Andhra Pradesh_District_5,Andhra Pradesh,25.81917940071106,67.31213988818763,69.73931426120275,1,2,9
365,Andhra Pradesh_District_6,Andhra Pradesh,10.74188898886096,32.04109035450856,61.8226163481892,1,4,7
366,Andhra Pradesh_District_7,Andhra Pradesh,14.080550974423144,32.16092232566825,75.45609599360115,1,2,5
367,Andhra Pradesh_District_8,Andhra Pradesh,17.293492542388947,21.539451136772886,62.69634630601457,3,3,5
368,Andhra Pradesh_District_9,Andhra Pradesh,33.12134486431789,49.74920277427199,62.013797473745726,4,7,9
369,Andhra Pradesh_District_10,Andhra Pradesh,15.165246007485775,23.601849524672158,80.58826349684688,1,2,5
370,Andhra Pradesh_District_11,Andhra Pradesh,9.861381155161176,40.7577088234258,70.60230511338938,4,3,5
371,Andhra Pradesh_District_12,Andhra Pradesh,19.7261442342868,61.40328606250271,95.48441258657607,2,4,10
372,Andhra Pradesh_District_13,Andhra Pradesh,10.172867881107702,63.97398546964829,67.76586551924295,1,2,10
373,Andhra Pradesh_District_14,Andhra Pradesh,34.0673285504177,33.226045598454036,96.89911915841228,1,2,9
374,Andhra Pradesh_District_15,Andhra Pradesh,11.141550855594282,69.9733091501243,83.38227792513852,4,3,6
375,Andhra Pradesh_District_16,Andhra Pradesh,14.368897953389466,23.269817994755886,87.59070267748469,1,4,10
376,Andhra Pradesh_District_17,Andhra Pradesh,15.422902745145457,21.38032711783161,91.06163893361717,3,5,6
377,Andhra Pradesh_District_18,Andhra Pradesh,30.55153844521058,28.559115411796157,69.90190314833676,4,2,8
378,Andhra Pradesh_District_19,Andhra Pradesh,18.174132365560993,48.84035856931834,76.49717170514788,2,2,7
379,Andhra Pradesh_District_20,Andhra Pradesh,5.018170881889654,31.848453890641448,78.75575348267893,2,5,8
380,Andhra Pradesh_District_21,Andhra Pradesh,20.456405821075574,29.35566141601111,80.70827072024372,2,7,5
381,Andhra Pradesh_District_22,Andhra Pradesh,2.954574598745481,69.1554765191589,70.07173384777477,1,6,10
382,Andhra Pradesh_District_23,Andhra Pradesh,11.591398929626244,33.55615019127471,98.60720562941381,4,6,7
383,Andhra Pradesh_District_24,Andhra Pradesh,28.458596843783717,41.8150687763506,85.6142328059617,2,6,9
384,Andhra Pradesh_District_25,Andhra Pradesh,24.355830724888357,33.54451973064198,94.8057734569839,2,6,9
385,Andhra Pradesh_District_26,Andhra Pradesh,14.19978483277803,54.31860340363204,66.0160581717212,4,4,5
386,Odisha_District_1,Odisha,12.295009776313798,66.81181055047273,60.99237852365335,4,3,10
387,Odisha_District_2,Odisha,16.123037422127364,49.83116381550114,88.13635672896622,2,7,6
388,Odisha_District_3,Odisha,2.2451724460541733,35.45667415495116,92.53094207494479,1,6,8
389,Odisha_District_4,Odisha,16.71751882948145,63.36481135943069,83.96401959730892,0,2,8
390,Odisha_District_5,Odisha,18.810602006514053,50.4123666156558,82.47512738754482,1,2,6
391,Odisha_District_6,Odisha,26.60501550775979,56.08101030862782,88.41529732020038,3,2,9
392,Odisha_District_7,Odisha,2.5334877896523356,27.542556868189664,60.83610544834813,1,2,8
393,Odisha_District_8,Odisha,19.454994633758872,49.91643788779398,93.31875644555575,3,7,6
394,Odisha_District_9,Odisha,20.629874386438033,48.70310589146336,69.10633056641946,1,4,7
395,Odisha_District_10,Odisha,37.38224930117744,68.18724682030613,88.80153379473946,2,7,10
396,Odisha_District_11,Odisha,22.708656136580817,31.952553301444357,83.63223040473954,1,3,9
397,Odisha_District_12,Odisha,21.352576712423733,29.939790371855835,82.02685565578078,2,2,5
398,Odisha_District_13,Odisha,17.17151724432013,29.90292154217486,78.25773738227872,1,6,7
399,Odisha_District_14,Odisha,30.28055905295207,51.488257280533084,98.48474907943012,1,7,7
400,Odisha_District_15,Odisha,4.577015653281449,47.09153661619802,74.09553244850954,3,7,11
401,Odisha_District_16,Odisha,39.812425212224184,67.12531567335267,70.51109053656123,1,6,5
402,Odisha_District_17,Odisha,37.983810317506716,53.884246067715,78.84341991830243,3,6,9
403,Odisha_District_18,Odisha,20.247269853755697,63.85459864610709,79.3479829318293,2,5,5
404,Odisha_District_19,Odisha,27.478102014704998,52.2003358634033,62.64001036630639,3,5,9
405,Odisha_District_20,Odisha,10.390063429343655,54.28006945382686,91.19613701254146,1,6,5
406,Odisha_District_21,Odisha,22.05453565123289,24.29814646548161,85.96109818868943,1,4,10
407,Odisha_District_22,Odisha,32.532950547591625,62.42021339659633,95.92841863303879,0,3,7
408,Odisha_District_23,Odisha,3.293077654160377,25.025689630189984,92.2797387194046,0,3,7
409,Odisha_District_24,Odisha,6.3230734991637405,46.80339467103926,88.70658144053942,4,4,11
410,Odisha_District_25,Odisha,19.869194605214503,59.32240630391236,81.4256855362274,4,7,11
411,Odisha_District_26,Odisha,34.07022754553227,20.15702378886132,93.008281055912,2,6,9
412,Odisha_District_27,Odisha,24.31416398738483,35.84020338953151,78.34956467408166,2,6,11
413,Odisha_District_28,Odisha,30.33470215577382,35.128959648497215,88.46383267080046,4,3,7
414,Odisha_District_29,Odisha,2.276376140362837,31.44783135684923,69.23777406402237,1,7,5
415,Odisha_District_30,Odisha,30.379222990842578,42.67731753681303,77.31501503841942,4,4,6
416,Telangana_District_1,Telangana,1.1808968417075683,44.28510211914865,81.54259219271228,0,7,10
417,Telangana_District_2,Telangana,32.94735855771865,61.40850776627249,94.17523471751194,0,2,9
418,Telangana_District_3,Telangana,2.6138167389556033,37.36659388693044,98.28972087108662,1,7,5
419,Telangana_District_4,Telangana,16.929394147287724,24.6311013349643,73.65468240339854,0,6,7
420,Telangana_District_5,Telangana,32.64263311209615,35.959181209204814,91.48282544495284,3,3,10
421,Telangana_District_6,Telangana,24.430798622949492,60.42219744993815,69.48961059065508,3,3,7
422,Telangana_District_7,Telangana,30.249052438718017,49.27536469989128,67.1749653123638,2,7,10
423,Telangana_District_8,Telangana,39.377040915202095,27.789695448874703,72.81159180307938,4,4,6
424,Telangana_District_9,Telangana,25.370356805244278,31.15772295463465,91.83761999057907,1,6,10
425,Telangana_District_10,Telangana,11.612943406116326,47.09398678557421,89.05214292609794,4,4,8
426,Telangana_District_11,Telangana,16.408394491411737,51.760616508954215,66.02011261793649,2,3,11
427,Telangana_District_12,Telangana,26.23628136902194,39.04482754394324,82.05667442218677,4,6,7
428,Telangana_District_13,Telangana,32.54355206949871,61.05094938022125,98.54978198413043,0,3,5
429,Telangana_District_14,Telangana,0.7582207793551543,33.13325183261071,70.45089961872294,2,6,6
430,Telangana_District_15,Telangana,18.33051190644428,22.678460458286438,92.65250927178056,1,4,11
431,Telangana_District_16,Telangana,5.928520548893892,62.10223290460327,96.89643976906632,3,4,9
432,Telangana_District_17,Telangana,8.69954335930231,69.31751028644406,86.56963754448776,4,4,10
433,Telangana_District_18,Telangana,18.488985888910694,55.63401071217401,86.61286215840214,4,2,9
434,Telangana_District_19,Telangana,9.388075851607685,51.80463707985773,92.0626505081519,4,6,5
435,Telangana_District_20,Telangana,6.245846422949124,30.14472139732731,68.12084903023113,4,5,11
436,Telangana_District_21,Telangana,24.612055170610155,36.344268031098366,97.48465985804853,1,5,5
437,Telangana_District_22,Telangana,14.493982470706746,45.050860256213866,81.44515739224306,4,3,9
438,Telangana_District_23,Telangana,31.1524298140436,56.251802289341725,66.49490608078737,4,7,7
439,Telangana_District_24,Telangana,20.835946736816744,69.52834559363947,82.55069550576756,1,2,7
440,Telangana_District_25,Telangana,14.33855321445703,50.15145568277674,70.88403712153377,0,3,10
441,Telangana_District_26,Telangana,29.537813620199763,21.173321980858987,75.81419012841752,3,5,11
442,Telangana_District_27,Telangana,27.020077914203465,30.85440043814124,84.96685833936581,1,3,9
443,Telangana_District_28,Telangana,25.7708140363775,64.65806192180591,90.98861154023898,4,7,9
444,Telangana_District_29,Telangana,8.422995178786646,52.82755737520085,91.64930428877244,0,4,8
445,Telangana_District_30,Telangana,36.345312700314906,20.451449833353905,74.32465076606279,2,6,9
446,Telangana_District_31,Telangana,22.795972470312176,61.98254581201362,75.46505974428365,4,2,11
447,Telangana_District_32,Telangana,27.367554161704724,30.89582352196808,90.89171089605254,2,6,11
448,Telangana_District_33,Telangana,21.116408205356233,45.92266155610537,90.02563487166464,0,7,9
449,Kerala_District_1,Kerala,7.777082519499117,51.93746646456816,93.11123088399698,4,3,5
450,Kerala_District_2,Kerala,39.78624413280237,21.649784816084,62.13870042223322,2,7,6
451,Kerala_District_3,Kerala,6.013033811424564,44.0792314930798,77.1276932416136,2,4,9
452,Kerala_District_4,Kerala,18.54296638817985,59.65562886512331,97.00344980322645,0,3,5
453,Kerala_District_5,Kerala,34.968561612638794,41.094318410442824,88.7519359596252,0,6,11
454,Kerala_District_6,Kerala,11.810638629495823,30.92004308163801,64.20574270726735,3,4,11
455,Kerala_District_7,Kerala,0.9649904201705617,64.4724561287862,71.57714019289796,4,3,9
456,Kerala_District_8,Kerala,39.45582689243243,55.24631783674226,70.27844549751681,3,3,10
457,Kerala_District_9,Kerala,37.192136129378106,46.40763379124841,84.89629339980313,4,3,8
458,Kerala_District_10,Kerala,23.739217738643504,25.069361613839206,76.63767917282513,0,2,11
459,Kerala_District_11,Kerala,28.91564203503631,30.093974316029186,77.29399631594126,1,3,10
460,Kerala_District_12,Kerala,29.153407126415644,23.996415314533973,94.8786296921726,3,4,10
461,Kerala_District_13,Kerala,13.989131180382879,60.74664026500747,68.16382774331242,0,5,5
462,Kerala_District_14,Kerala,10.032860535509185,27.00742956244958,88.44420732701668,3,2,8
463,Jharkhand_District_1,Jharkhand,25.507284804468835,65.79262028403255,90.03025102087926,3,5,6
464,Jharkhand_District_2,Jharkhand,3.139069229200775,64.77864342051191,86.15853081989161,1,3,8
465,Jharkhand_District_3,Jharkhand,34.51589783603231,40.57004448006789,66.6292236070629,0,4,6
466,Jharkhand_District_4,Jharkhand,36.3289672526132,52.069635662616385,89.99258336007635,2,6,10
467,Jharkhand_District_5,Jharkhand,33.8547813100432,50.00397126848708,70.08922459597848,4,4,9
468,Jharkhand_District_6,Jharkhand,6.573187813720138,62.28267774924809,73.10311850539611,0,6,7
469,Jharkhand_District_7,Jharkhand,1.6598692973036178,24.388363371305882,75.91665223580878,3,5,10
470,Jharkhand_District_8,Jharkhand,26.82822493502605,20.03624711472846,65.85752429565164,3,5,6
471,Jharkhand_District_9,Jharkhand,34.340783940148924,55.46892042644389,76.27983578585349,1,4,5
472,Jharkhand_District_10,Jharkhand,32.40463635965754,55.963660833732895,64.37565522528708,2,6,6
473,Jharkhand_District_11,Jharkhand,9.668247969780559,58.02783344919566,77.5613514267822,0,6,5
474,Jharkhand_District_12,Jharkhand,1.8350403996274078,55.24260969217716,87.10077682613414,3,5,7
475,Jharkhand_District_13,Jharkhand,19.85357123445024,22.164462457429494,64.21894978455738,1,5,5
476,Jharkhand_District_14,Jharkhand,34.72263526593763,25.799269072393525,86.3957661805324,2,5,6
477,Jharkhand_District_15,Jharkhand,31.225786553784786,41.500110970120275,93.84902680805993,0,2,6
478,Jharkhand_District_16,Jharkhand,18.18002515709448,33.90940069986952,68.95723841945986,4,5,7
479,Jharkhand_District_17,Jharkhand,0.47169411879657286,29.937972537139274,70.69513382019252,0,7,10
480,Jharkhand_District_18,Jharkhand,31.671173671764375,62.85544304163672,84.929479803185,4,4,11
481,Jharkhand_District_19,Jharkhand,32.61294669150236,51.061012917424925,95.35986325962031,0,6,5
482,Jharkhand_District_20,Jharkhand,37.24411809690879,46.02190443738675,94.4436977833468,3,7,5
483,Jharkhand_District_21,Jharkhand,24.111199460735286,69.94221190379525,71.65182854964215,0,2,5
484,Jharkhand_District_22,Jharkhand,39.702516259732676,48.61552241146751,76.21245431018787,0,3,9
485,Jharkhand_District_23,Jharkhand,38.19294841886811,29.373697129522398,90.48452116484299,0,2,6
486,Jharkhand_District_24,Jharkhand,9.932176480887343,33.789375801764024,72.43958801621889,1,5,9
487,Assam_District_1,Assam,29.413126612025046,68.02398926424297,91.74643684867257,0,6,7
488,Assam_District_2,Assam,17.68781402375444,64.63855180817112,77.45288817457099,1,6,6
489,Assam_District_3,Assam,35.28268967018811,41.687735171712475,60.621501749180744,2,4,8
490,Assam_District_4,Assam,22.789166893993553,66.70090007415327,76.64201314788227,3,7,9
491,Assam_District_5,Assam,39.22256056714568,63.183110452876605,79.7933016505406,2,3,6
492,Assam_District_6,Assam,14.066258280848864,59.203238121333555,68.9630618491991,1,2,6
493,Assam_District_7,Assam,11.02490271638671,46.49739783318989,98.849197294729,0,5,6
494,Assam_District_8,Assam,11.333570557723544,68.69587141616351,72.68743193834638,4,5,5
495,Assam_District_9,Assam,11.429794424587087,34.804125669533114,96.5110301992994,3,7,11
496,Assam_District_10,Assam,23.0453065777893,31.059669921270228,75.29658982384085,3,4,9
497,Assam_District_11,Assam,3.384808430601276,36.076763480687305,64.46796036325546,4,6,7
498,Assam_District_12,Assam,23.468733373396752,37.106476489090916,87.44407652523576,3,6,8
499,Assam_District_13,Assam,10.551709322705953,44.5278484658476,96.94244164936882,1,3,6
500,Assam_District_14,Assam,39.29476522497986,26.904747612542344,67.9678938427477,2,7,8
501,Assam_District_15,Assam,25.514658660274755,37.226764735862304,63.8882943923621,4,4,10
502,Assam_District_16,Assam,16.79603293779611,38.9986261041108,93.76215156501425,0,7,5
503,Assam_District_17,Assam,13.212304012775334,66.0148661795898,99.76778710449648,3,6,10
504,Assam_District_18,Assam,8.306773373642153,48.568688537380766,64.81225222375369,3,6,8
505,Assam_District_19,Assam,7.666616271916089,41.79914853206315,65.06449932206846,2,5,8
506,Assam_District_20,Assam,12.578362697783213,55.29124013851532,82.4494513675621,4,2,8
507,Assam_District_21,Assam,39.125150838436326,55.686472203149364,78.52737499983884,1,7,8
508,Assam_District_22,Assam,12.675335032823089,40.358208046477095,96.43379307623033,2,3,5
509,Assam_District_23,Assam,14.311083793643693,30.93392651159042,77.67516683803639,0,6,5
510,Assam_District_24,Assam,0.7956094136109471,67.01127864637652,72.3746541481108,2,5,10
511,Assam_District_25,Assam,23.565258303845702,49.864690721341624,66.12335016918011,1,6,7
512,Assam_District_26,Assam,5.912817153233649,26.067607540367465,76.56269228866705,2,5,9
513,Assam_District_27,Assam,11.155536466619553,58.68511206481311,83.99179004766519,1,7,9
514,Assam_District_28,Assam,21.858570083108244,31.64924947260882,91.69077289203993,3,3,7
515,Assam_District_29,Assam,32.826460404519835,45.88112077742191,82.63031784586889,2,4,7
516,Assam_District_30,Assam,32.695421663591986,52.35007430901077,89.94204864647074,1,6,10
517,Assam_District_31,Assam,38.95959483861601,54.11997069310681,89.89604677790189,1,3,8
518,Assam_District_32,Assam,27.462164498160405,56.405346511890485,90.91584380129171,4,2,6
519,Assam_District_33,Assam,38.978379110750595,65.99329708501148,98.68915196218158,3,6,11
520,Assam_District_34,Assam,21.352711590104537,39.3498683184814,85.44250300236698,3,5,8
521,Punjab_District_1,Punjab,3.292935958320995,38.206973644489864,80.21388384856346,4,4,8
522,Punjab_District_2,Punjab,9.353043426725126,51.723959784200645,66.59708758652909,2,7,9
523,Punjab_District_3,Punjab,10.741350879239944,53.51394855364286,88.96464412807683,1,5,5
524,Punjab_District_4,Punjab,3.3286597320944677,36.18910485330662,95.16630765073053,0,4,7
525,Punjab_District_5,Punjab,18.276951717261916,21.90527810977991,70.29488984526807,1,6,6
526,Punjab_District_6,Punjab,2.1596270516240734,61.089588399926264,64.85413517289261,1,5,9
527,Punjab_District_7,Punjab,33.1482996997618,37.09549025734155,69.30539069791817,3,4,8
528,Punjab_District_8,Punjab,9.330996842194228,42.868651498701205,70.95639212158041,1,6,11
529,Punjab_District_9,Punjab,3.4527769783110474,56.53411195043188,84.3814698575758,0,3,8
530,Punjab_District_10,Punjab,2.2630576958842408,65.3468301955491,87.9069731106338,0,7,7
531,Punjab_District_11,Punjab,9.175708756001143,39.94745481894171,94.75867122711222,2,6,6
532,Punjab_District_12,Punjab,31.845969840585212,46.327424157065664,98.8330594558249,3,7,6
533,Punjab_District_13,Punjab,3.809707353641021,64.03294928538033,97.79544537961083,3,4,7
534,Punjab_District_14,Punjab,37.292817694312184,30.586358511291998,96.17751855675664,4,4,11
535,Punjab_District_15,Punjab,12.957655403551168,46.19422974772094,69.12574201965603,1,6,10
536,Punjab_District_16,Punjab,2.8370440491342874,26.32039440354546,61.494132253595104,3,4,6
537,Punjab_District_17,Punjab,32.78077932376153,53.14000830327177,91.95601178978589,2,7,9
538,Punjab_District_18,Punjab,13.274888875157508,68.6310139578498,66.6541009406973,2,3,7
539,Punjab_District_19,Punjab,17.627393131997977,69.00870634917754,66.44077536719068,4,6,6
540,Punjab_District_20,Punjab,21.667471966074427,28.59847179797672,93.6182631123522,1,3,11
541,Punjab_District_21,Punjab,29.067716928650626,43.71284035274586,99.34317304091977,0,2,10
542,Punjab_District_22,Punjab,2.795343434756954,27.487685209286166,86.20876959967637,4,5,7
543,Punjab_District_23,Punjab,39.66432529715961,23.310480465122033,77.89232876983289,1,6,11
544,Chhattisgarh_District_1,Chhattisgarh,20.48196495743127,43.19493396429943,62.394784859533445,4,5,6
545,Chhattisgarh_District_2,Chhattisgarh,10.22082217634875,59.10251211833489,67.94067741346157,4,5,7
546,Chhattisgarh_District_3,Chhattisgarh,34.200812689255535,24.521571670800366,85.704969073302,3,6,6
547,Chhattisgarh_District_4,Chhattisgarh,25.336347215887013,45.820631302649616,61.98101909935721,4,3,9
548,Chhattisgarh_District_5,Chhattisgarh,35.81348087814415,50.451425809613376,93.67697483216817,4,3,9
549,Chhattisgarh_District_6,Chhattisgarh,12.783490367061802,24.75839055054906,74.830701855332,2,2,5
550,Chhattisgarh_District_7,Chhattisgarh,16.13725891540341,49.41701815914197,88.81829122033203,3,2,10
551,Chhattisgarh_District_8,Chhattisgarh,33.53973446699233,35.4647072234697,76.27284637102301,2,3,10
552,Chhattisgarh_District_9,Chhattisgarh,6.162715458239991,68.02719205503979,71.82270995653471,1,5,10
